2021-12-30 23:54:56,829 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-30 23:55:11,840 WARNING hook; 0.3; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-30 23:55:26,904 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-30 23:55:41,932 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-30 23:55:56,948 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-30 23:56:12,012 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-30 23:56:27,068 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-30 23:56:42,097 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-30 23:56:57,149 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-30 23:57:12,209 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-30 23:57:27,265 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-30 23:57:42,327 WARNING hook; 0.34; corkscrew; 0.06; window screen; 0.05 spotted
2021-12-30 23:57:57,341 WARNING hook; 0.23; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-30 23:58:12,381 WARNING hook; 0.36; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-30 23:58:27,436 WARNING hook; 0.36; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-30 23:58:42,495 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-30 23:58:57,521 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-30 23:59:12,546 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-30 23:59:27,603 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-30 23:59:42,606 WARNING hook; 0.38; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-30 23:59:57,643 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:00:12,648 WARNING hook; 0.29; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:00:27,867 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:00:42,927 WARNING hook; 0.29; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:00:57,981 WARNING hook; 0.37; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:01:13,000 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:01:28,066 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:01:43,108 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:01:58,132 WARNING hook; 0.37; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:02:13,147 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:02:28,177 WARNING hook; 0.36; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:02:43,245 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:02:58,290 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:03:13,342 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:03:28,369 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:03:43,382 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:03:58,424 WARNING hook; 0.36; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:04:13,440 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:04:28,468 WARNING hook; 0.28; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:04:43,525 WARNING hook; 0.29; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:04:58,529 WARNING hook; 0.3; corkscrew; 0.07; window screen; 0.06 spotted
2021-12-31 00:05:13,592 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:05:28,626 WARNING hook; 0.36; corkscrew; 0.08; window screen; 0.03 spotted
2021-12-31 00:05:43,673 WARNING hook; 0.35; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:05:58,702 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:06:13,719 WARNING hook; 0.3; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:06:28,724 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:06:43,768 WARNING hook; 0.38; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:06:58,803 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:07:13,859 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:07:28,893 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:07:43,959 WARNING hook; 0.3; corkscrew; 0.12; window screen; 0.04 spotted
2021-12-31 00:07:59,028 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:08:14,066 WARNING hook; 0.29; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:08:29,117 WARNING hook; 0.23; corkscrew; 0.08; window screen; 0.07 spotted
2021-12-31 00:08:44,143 WARNING hook; 0.36; corkscrew; 0.06; window screen; 0.04 spotted
2021-12-31 00:08:59,179 WARNING hook; 0.33; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:09:14,214 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:09:29,235 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:09:44,263 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:09:59,320 WARNING hook; 0.35; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:10:14,380 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:10:29,424 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:10:44,435 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:10:59,500 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:11:14,512 WARNING hook; 0.28; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:11:29,532 WARNING hook; 0.38; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:11:44,581 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:11:59,609 WARNING hook; 0.29; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:12:14,666 WARNING hook; 0.26; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:12:29,712 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:12:44,724 WARNING hook; 0.36; corkscrew; 0.06; window screen; 0.04 spotted
2021-12-31 00:12:59,781 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:13:14,794 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:13:29,806 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:13:44,815 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:13:59,875 WARNING hook; 0.38; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:14:14,901 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:14:29,907 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:14:44,933 WARNING hook; 0.37; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:14:59,971 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:15:15,007 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:15:30,030 WARNING hook; 0.3; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:15:45,088 WARNING hook; 0.36; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:16:00,149 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:16:15,196 WARNING hook; 0.27; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:16:30,230 WARNING hook; 0.38; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:16:45,303 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:17:00,348 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:17:15,371 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:17:30,411 WARNING hook; 0.28; corkscrew; 0.09; window screen; 0.06 spotted
2021-12-31 00:17:45,459 WARNING hook; 0.38; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:18:00,526 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:18:15,534 WARNING hook; 0.35; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:18:30,547 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:18:45,560 WARNING hook; 0.32; corkscrew; 0.06; window screen; 0.05 spotted
2021-12-31 00:19:00,567 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:19:15,569 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:19:30,580 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:19:45,646 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:20:00,700 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:20:15,720 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:20:30,743 WARNING hook; 0.38; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:20:45,804 WARNING hook; 0.35; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:21:00,806 WARNING hook; 0.36; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:21:15,829 WARNING hook; 0.29; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:21:30,899 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:21:45,915 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:22:00,945 WARNING hook; 0.28; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:22:15,976 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:22:31,014 WARNING hook; 0.29; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:22:46,066 WARNING hook; 0.25; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:23:01,129 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:23:16,193 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:23:31,250 WARNING hook; 0.29; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:23:46,270 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:24:01,274 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:24:16,303 WARNING hook; 0.3; corkscrew; 0.1; window screen; 0.06 spotted
2021-12-31 00:24:31,342 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:24:46,384 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:25:01,451 WARNING hook; 0.36; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:25:16,509 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:25:31,571 WARNING hook; 0.37; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:25:46,610 WARNING hook; 0.27; corkscrew; 0.07; window screen; 0.06 spotted
2021-12-31 00:26:01,666 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:26:16,696 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:26:31,715 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:26:46,717 WARNING hook; 0.31; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:27:01,723 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:27:16,784 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:27:31,794 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:27:46,817 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:28:01,846 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:28:16,865 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:28:31,925 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:28:46,942 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:29:01,998 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:29:17,060 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:29:32,062 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:29:47,102 WARNING hook; 0.25; corkscrew; 0.07; window screen; 0.06 spotted
2021-12-31 00:30:02,151 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:30:17,184 WARNING hook; 0.32; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:30:32,252 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:30:47,257 WARNING hook; 0.32; corkscrew; 0.1; window screen; 0.04 spotted
2021-12-31 00:31:02,306 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:31:17,333 WARNING hook; 0.39; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:31:32,402 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:31:47,468 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:32:02,477 WARNING hook; 0.29; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:32:17,501 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:32:32,530 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:32:47,533 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:33:02,540 WARNING hook; 0.29; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:33:17,563 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:33:32,582 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:33:47,589 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:34:02,631 WARNING hook; 0.28; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:34:17,654 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:34:32,665 WARNING hook; 0.27; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:34:47,678 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:35:02,713 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:35:17,762 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:35:32,828 WARNING hook; 0.36; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:35:47,849 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:36:02,908 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:36:17,922 WARNING hook; 0.32; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:36:32,969 WARNING hook; 0.3; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:36:48,034 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:37:03,096 WARNING hook; 0.29; corkscrew; 0.11; window screen; 0.05 spotted
2021-12-31 00:37:18,162 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:37:33,200 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:37:48,253 WARNING hook; 0.29; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:38:03,309 WARNING hook; 0.28; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:38:18,323 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:38:33,372 WARNING hook; 0.36; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:38:48,411 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:39:03,436 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:39:18,446 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:39:33,477 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.06 spotted
2021-12-31 00:39:48,546 WARNING hook; 0.28; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:40:03,549 WARNING hook; 0.37; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:40:18,594 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:40:33,626 WARNING hook; 0.33; corkscrew; 0.06; window screen; 0.05 spotted
2021-12-31 00:40:48,644 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:41:03,699 WARNING hook; 0.32; corkscrew; 0.11; window screen; 0.05 spotted
2021-12-31 00:41:18,750 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:41:33,802 WARNING hook; 0.27; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:41:48,852 WARNING hook; 0.27; corkscrew; 0.07; window screen; 0.06 spotted
2021-12-31 00:42:03,867 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:42:18,925 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:42:33,944 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:42:48,947 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:43:03,960 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:43:19,011 WARNING hook; 0.36; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:43:34,021 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:43:49,040 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:44:04,064 WARNING hook; 0.3; corkscrew; 0.06; window screen; 0.05 spotted
2021-12-31 00:44:19,099 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:44:34,164 WARNING hook; 0.27; corkscrew; 0.07; window screen; 0.07 spotted
2021-12-31 00:44:49,211 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:45:04,228 WARNING hook; 0.25; corkscrew; 0.07; window screen; 0.06 spotted
2021-12-31 00:45:19,255 WARNING hook; 0.35; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:45:34,315 WARNING hook; 0.37; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:45:49,383 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:46:04,386 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:46:19,418 WARNING hook; 0.28; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:46:34,429 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:46:49,485 WARNING hook; 0.27; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:47:04,528 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:47:19,574 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:47:34,578 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:47:49,638 WARNING hook; 0.32; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:48:04,644 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:48:19,689 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:48:34,730 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:48:49,749 WARNING hook; 0.36; corkscrew; 0.06; window screen; 0.04 spotted
2021-12-31 00:49:04,791 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:49:19,849 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:49:34,875 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:49:49,886 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:50:04,914 WARNING hook; 0.29; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:50:19,915 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:50:34,950 WARNING hook; 0.36; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:50:50,005 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:51:05,043 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:51:20,092 WARNING hook; 0.27; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:51:35,138 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:51:50,152 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:52:05,176 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:52:20,225 WARNING hook; 0.35; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:52:35,276 WARNING hook; 0.36; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:52:50,314 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:53:05,361 WARNING hook; 0.27; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:53:20,368 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:53:35,404 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:53:50,464 WARNING hook; 0.34; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:54:05,484 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:54:20,547 WARNING hook; 0.3; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:54:35,550 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:54:50,560 WARNING hook; 0.28; corkscrew; 0.08; window screen; 0.06 spotted
2021-12-31 00:55:05,570 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.03 spotted
2021-12-31 00:55:20,620 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 00:55:35,659 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:55:50,707 WARNING hook; 0.27; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:56:05,745 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:56:20,761 WARNING hook; 0.3; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:56:35,820 WARNING hook; 0.29; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:56:50,830 WARNING hook; 0.33; corkscrew; 0.07; window screen; 0.04 spotted
2021-12-31 00:57:05,872 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:57:20,933 WARNING hook; 0.3; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:57:35,977 WARNING hook; 0.3; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:57:50,990 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:58:06,048 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:58:21,064 WARNING hook; 0.31; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:58:36,085 WARNING hook; 0.3; corkscrew; 0.1; window screen; 0.05 spotted
2021-12-31 00:58:51,148 WARNING hook; 0.28; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 00:59:06,178 WARNING hook; 0.28; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 00:59:21,205 WARNING hook; 0.31; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 00:59:36,266 WARNING hook; 0.33; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 00:59:51,270 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 01:00:06,320 WARNING hook; 0.29; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 01:00:21,367 WARNING hook; 0.32; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 01:00:36,392 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 01:00:51,432 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 01:01:06,453 WARNING hook; 0.3; corkscrew; 0.09; revolver; 0.04 spotted
2021-12-31 01:01:21,478 WARNING hook; 0.34; corkscrew; 0.08; window screen; 0.04 spotted
2021-12-31 01:01:36,479 WARNING hook; 0.33; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 01:01:51,515 WARNING hook; 0.31; corkscrew; 0.09; window screen; 0.05 spotted
2021-12-31 01:02:06,563 WARNING hook; 0.32; corkscrew; 0.06; window screen; 0.04 spotted
2021-12-31 01:02:21,566 WARNING hook; 0.29; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 01:02:36,593 WARNING hook; 0.34; corkscrew; 0.07; window screen; 0.05 spotted
2021-12-31 01:02:51,621 WARNING hook; 0.32; corkscrew; 0.08; window screen; 0.05 spotted
2021-12-31 01:03:06,638 WARNING hook; 0.3; corkscrew; 0.09; window screen; 0.04 spotted
2021-12-31 01:03:21,670 WARNING hook; 0.35; corkscrew; 0.08; window screen; 0.04 spotted
